obs, invprob, loglike
580782, 0.0461115, -0.0472085
580791, 0.0458899, -0.0469762
580792, 0.0459336, -0.047022
580793, 0.0459771, -0.0470676
580794, 0.0460161, -0.0471085
580795, 0.0460513, -0.0471454
580796, 0.046083, -0.0471786
580797, 0.0461115, -0.0472085
580806, 0.0465295, -0.0476468
580807, 0.0465295, -0.0476468
580808, 0.0465295, -0.0476468
580809, 0.0465295, -0.0476468
580810, 0.0465295, -0.0476468
580811, 0.0465295, -0.0476468
580812, 0.0465295, -0.0476468
583147, 0.0456437, -0.0467182
583148, 0.0456437, -0.0467182
583149, 0.0456437, -0.0467182
583150, 0.0456437, -0.0467182
583151, 0.0456437, -0.0467182
583152, 0.0456437, -0.0467182
583153, 0.0456437, -0.0467182
583154, 0.0456437, -0.0467182
583155, 0.0456437, -0.0467182
583156, 0.0456437, -0.0467182
583157, 0.0456437, -0.0467182
583158, 0.0456437, -0.0467182
583159, 0.0456437, -0.0467182
583174, 0.0456437, -0.0467182
583175, 0.0456437, -0.0467182
583176, 0.0456437, -0.0467182
583177, 0.0456437, -0.0467182
583178, 0.0456437, -0.0467182
583179, 0.0456437, -0.0467182
583180, 0.0456437, -0.0467182
583181, 0.0456437, -0.0467182
583182, 0.0456437, -0.0467182
583183, 0.0456437, -0.0467182
583184, 0.0456437, -0.0467182
583185, 0.0456437, -0.0467182
583186, 0.0456437, -0.0467182
583201, 0.0456437, -0.0467182
583202, 0.0456437, -0.0467182
583203, 0.0456437, -0.0467182
583204, 0.0456437, -0.0467182
583205, 0.0456437, -0.0467182
583206, 0.0456437, -0.0467182
583207, 0.0456437, -0.0467182
583208, 0.0456437, -0.0467182
583209, 0.0456437, -0.0467182
583210, 0.0456437, -0.0467182
583211, 0.0456437, -0.0467182
583212, 0.0456437, -0.0467182
583213, 0.0456437, -0.0467182
583228, 0.0456437, -0.0467182
583229, 0.0456437, -0.0467182
583230, 0.0456437, -0.0467182
583231, 0.0456437, -0.0467182
583232, 0.0456437, -0.0467182
583233, 0.0456437, -0.0467182
583234, 0.0456437, -0.0467182
583235, 0.0456437, -0.0467182
583236, 0.0456437, -0.0467182
583237, 0.0456437, -0.0467182
583238, 0.0456437, -0.0467182
583239, 0.0456437, -0.0467182
583240, 0.0456437, -0.0467182
583372, 0.153925, -1.87129
583381, 0.0510905, -0.0524419
583494, 0.0473862, -0.0485458
583495, 0.0473862, -3.04942
583497, 0.0473862, -0.0485458
583519, 0.167173, -0.182929
583520, 0.164002, -0.179129
583521, 0.161249, -0.175841
583522, 0.158772, -0.172892
583523, 0.189189, -0.209721
583524, 0.183581, -1.6951
583525, 0.0547989, -0.0563576
583526, 0.0524868, -0.0539145
583527, 0.0516229, -2.96379
583528, 0.0649041, -0.0671062
583529, 0.0583447, -2.84139
583536, 0.136775, -0.14708
583537, 0.136775, -0.14708
583714, 0.0473862, -0.0485458
583715, 0.0473862, -0.0485458
583928, 0.0509802, -2.97632
584467, 0.0473862, -0.0485458
584470, 0.0473862, -0.0485458
584471, 0.0473862, -0.0485458
584666, 0.0474725, -0.0486363
584667, 0.0474725, -0.0486363
584691, 0.0474725, -0.0486363
584692, 0.0474725, -3.0476
584694, 0.0474725, -0.0486363
584715, 0.136775, -0.14708
584716, 0.167173, -0.182929
584717, 0.164002, -0.179129
584718, 0.161249, -0.175841
584719, 0.158772, -0.172892
584720, 0.156542, -1.85443
584724, 0.0473862, -3.04942
584757, 0.0473862, -0.0485458
584758, 0.0473862, -3.04942
584817, 0.0473862, -0.0485458
584818, 0.0473862, -0.0485458
584819, 0.0473862, -0.0485458
584825, 0.153925, -0.167147
584832, 0.0473862, -0.0485458
584836, 0.0473862, -0.0485458
584837, 0.0473862, -0.0485458
584838, 0.0473862, -3.04942
584839, 0.0459205, -0.0470082
584840, 0.0473862, -0.0485458
584841, 0.0473862, -0.0485458
585193, 0.0477198, -0.0488959
585194, 0.0477198, -0.0488959
585201, 0.05106, -0.0524097
585354, 0.178467, -0.196583
585355, 0.233924, -0.266473
585356, 0.227528, -0.258159
585357, 0.222144, -1.50443
585371, 0.0500992, -0.0513977
585372, 0.0498715, -2.99831
585523, 0.0477327, -0.0489095
585524, 0.0477327, -0.0489095
585649, 0.045288, -0.0463456
585650, 0.0453138, -0.0463726
585651, 0.0453439, -0.0464041
585652, 0.0453709, -0.0464324
585653, 0.0453952, -0.0464578
585654, 0.0454171, -0.0464808
585655, 0.0454368, -0.0465014
585656, 0.0454545, -0.04652
585657, 0.0454823, -0.0465491
585658, 0.0455228, -0.0465915
585659, 0.0455593, -0.0466297
585660, 0.0455921, -0.0466641
585661, 0.0456216, -0.046695
585849, 0.0476972, -0.0488723
585850, 0.0476972, -0.0488723
585851, 0.0476972, -0.0488723
585852, 0.0476972, -0.0488723
585853, 0.0476972, -0.0488723
585854, 0.0476972, -0.0488723
585855, 0.0476972, -0.0488723
585856, 0.0476972, -0.0488723
585857, 0.0476972, -0.0488723
585858, 0.0476972, -0.0488723
585859, 0.0476972, -0.0488723
585860, 0.0476972, -0.0488723
585861, 0.0476972, -0.0488723
585862, 0.0476972, -0.0488723
585863, 0.0476972, -0.0488723
585864, 0.0476972, -0.0488723
585865, 0.0476972, -0.0488723
585866, 0.0476972, -0.0488723
585867, 0.0476972, -0.0488723
585868, 0.0476972, -0.0488723
585869, 0.0476972, -0.0488723
585870, 0.0476972, -0.0488723
585871, 0.0476972, -0.0488723
585872, 0.0476972, -0.0488723
585873, 0.0476972, -0.0488723
585874, 0.0476972, -0.0488723
585875, 0.0476972, -0.0488723
585916, 0.0476972, -0.0488723
585917, 0.0476972, -0.0488723
585994, 0.0466463, -0.0477693
585995, 0.0466463, -0.0477693
585996, 0.0466463, -0.0477693
585997, 0.0466463, -0.0477693
585998, 0.0466463, -0.0477693
585999, 0.0466463, -0.0477693
586000, 0.0466463, -0.0477693
586001, 0.0466463, -0.0477693
586002, 0.0466463, -0.0477693
586003, 0.0466463, -0.0477693
586012, 0.0466463, -0.0477693
586013, 0.0466463, -0.0477693
586014, 0.0466463, -0.0477693
586015, 0.0466463, -0.0477693
586016, 0.0466463, -0.0477693
586017, 0.0466463, -0.0477693
586018, 0.0466463, -0.0477693
586019, 0.0466463, -0.0477693
586020, 0.0466463, -0.0477693
586021, 0.0466463, -0.0477693
586030, 0.0466463, -0.0477693
586031, 0.0466463, -0.0477693
586048, 0.0466463, -0.0477693
586049, 0.0466463, -0.0477693
586050, 0.0466463, -0.0477693
586051, 0.0466463, -3.06516
586052, 0.0408388, -0.0416961
586082, 0.0466463, -0.0477693
586083, 0.0466463, -0.0477693
586084, 0.0466463, -0.0477693
586085, 0.0466463, -3.06516
586086, 0.0408388, -0.0416961
586100, 0.0466463, -0.0477693
586101, 0.0466463, -0.0477693
586102, 0.0466463, -0.0477693
586103, 0.0466463, -3.06516
586104, 0.0408388, -0.0416961
586133, 0.0466463, -0.0477693
586134, 0.0466463, -0.0477693
586135, 0.0466463, -0.0477693
586136, 0.0466463, -0.0477693
586137, 0.0466463, -0.0477693
586138, 0.0466463, -0.0477693
586139, 0.0466463, -0.0477693
586140, 0.0466463, -0.0477693
586141, 0.0466463, -0.0477693
586142, 0.0466463, -0.0477693
586239, 0.0466463, -0.0477693
586240, 0.0466463, -0.0477693
586241, 0.0466463, -0.0477693
586242, 0.0466463, -0.0477693
586243, 0.0466463, -0.0477693
586244, 0.0466463, -0.0477693
586245, 0.0466463, -0.0477693
586246, 0.0466463, -0.0477693
586247, 0.0466463, -0.0477693
586248, 0.0466463, -0.0477693
586358, 0.0461056, -3.07682
586359, 0.0410217, -0.0418868
586360, 0.0461697, -0.0472695
586361, 0.0461992, -0.0473004
586522, 0.0476972, -0.0488723
586523, 0.0476972, -0.0488723
586524, 0.0476972, -0.0488723
586525, 0.0476972, -0.0488723
586526, 0.0476972, -0.0488723
586527, 0.0476972, -0.0488723
586678, 0.0466463, -3.06516
586679, 0.0408388, -0.0416961
587213, 0.0466463, -0.0477693
587214, 0.0466463, -0.0477693
587215, 0.0466463, -0.0477693
587216, 0.0466463, -0.0477693
587217, 0.0466463, -0.0477693
587218, 0.0466463, -0.0477693
587219, 0.0466463, -0.0477693
587220, 0.0466463, -0.0477693
587221, 0.0466463, -0.0477693
587222, 0.0466463, -0.0477693
587404, 0.0476972, -0.0488723
587405, 0.0476972, -0.0488723
587410, 0.0507236, -0.0520552
587411, 0.0503704, -0.0516832
587412, 0.0500665, -0.0513633
587413, 0.049793, -0.0510754
587414, 0.0495468, -0.0508164
587415, 0.0493253, -0.0505833
588206, 0.0481511, -0.0493489
588207, 0.0500992, -0.0513977
588208, 0.0498715, -0.051158
588236, 0.057477, -0.0591949
588237, 0.057477, -0.0591949
588238, 0.057477, -0.0591949
588239, 0.057477, -0.0591949
588240, 0.057477, -0.0591949
588241, 0.057477, -0.0591949
588255, 0.170545, -0.186987
588256, 0.170545, -0.186987
588257, 0.170545, -0.186987
588258, 0.170545, -0.186987
588259, 0.170545, -0.186987
588260, 0.170545, -0.186987
588261, 0.170545, -0.186987
588262, 0.170545, -0.186987
588263, 0.170545, -0.186987
588266, 0.2537, -0.292627
588267, 0.243779, -0.279422
588268, 0.235607, -0.268673
588269, 0.228251, -0.259096
588270, 0.221631, -0.250555
588271, 0.215673, -0.24293
588272, 0.210311, -0.236116
588273, 0.205485, -0.230024
588274, 0.20151, -0.225033
588275, 0.198414, -0.221163
588276, 0.195627, -0.217692
588277, 0.193119, -0.214579
588278, 0.190862, -0.211785
589329, 0.2537, -0.292627
589330, 0.243779, -0.279422
589331, 0.235607, -0.268673
589332, 0.228251, -0.259096
589333, 0.221631, -0.250555
589334, 0.215673, -0.24293
589335, 0.210311, -0.236116
589336, 0.205485, -0.230024
589337, 0.20151, -0.225033
589338, 0.198414, -0.221163
589339, 0.195627, -0.217692
589340, 0.193119, -0.214579
589341, 0.190862, -0.211785
589926, 0.170545, -0.186987
589927, 0.2537, -0.292627
589928, 0.243779, -0.279422
589929, 0.235607, -0.268673
589930, 0.228251, -0.259096
589931, 0.221631, -0.250555
589932, 0.215673, -0.24293
589933, 0.210311, -0.236116
589934, 0.205485, -0.230024
589935, 0.20151, -0.225033
589936, 0.198414, -0.221163
589937, 0.195627, -0.217692
589938, 0.193119, -0.214579
589939, 0.190862, -0.211785
589940, 0.057477, -0.0591949
589941, 0.2537, -0.292627
589942, 0.243779, -0.279422
589943, 0.235607, -0.268673
589944, 0.228251, -0.259096
589945, 0.221631, -0.250555
589946, 0.215673, -0.24293
589947, 0.210311, -0.236116
589948, 0.205485, -0.230024
589949, 0.20151, -0.225033
589950, 0.198414, -0.221163
589951, 0.195627, -0.217692
589952, 0.193119, -0.214579
589953, 0.190862, -0.211785
589955, 0.0573643, -0.0590754
589956, 0.0573643, -0.0590754
589957, 0.0573643, -0.0590754
589958, 0.0573643, -0.0590754
589959, 0.0573643, -0.0590754
589960, 0.0573643, -0.0590754
589961, 0.0573643, -0.0590754
589962, 0.0573643, -0.0590754
589963, 0.0573643, -0.0590754
589964, 0.0573643, -0.0590754
589965, 0.0573643, -0.0590754
589966, 0.0573643, -0.0590754
589967, 0.0573643, -0.0590754
589989, 0.139438, -0.15017
589990, 0.139438, -0.15017
589991, 0.139438, -1.97013
589992, 0.107894, -0.114171
589993, 0.139438, -0.15017
589994, 0.139438, -0.15017
589995, 0.139438, -0.15017
589996, 0.139438, -0.15017
589997, 0.139438, -0.15017
589998, 0.139438, -0.15017
589999, 0.139438, -0.15017
590354, 0.0465295, -0.0476468
590355, 0.0465295, -0.0476468
590356, 0.0465295, -0.0476468
590357, 0.0465295, -0.0476468
590358, 0.0465295, -0.0476468
590359, 0.0465295, -0.0476468
590360, 0.0465295, -0.0476468
590361, 0.0465295, -0.0476468
590362, 0.0465295, -0.0476468
590363, 0.0465295, -0.0476468
590942, 0.0465295, -0.0476468
590943, 0.0465295, -0.0476468
590944, 0.0465295, -0.0476468
590945, 0.0465295, -0.0476468
590946, 0.0465295, -0.0476468
590947, 0.0465295, -0.0476468
590948, 0.0465295, -0.0476468
590949, 0.0465295, -0.0476468
590950, 0.0465295, -0.0476468
590951, 0.0465295, -0.0476468
590952, 0.0465295, -0.0476468
590953, 0.0465295, -0.0476468
590954, 0.0465295, -3.06767
591085, 0.0507236, -0.0520552
591086, 0.0503704, -0.0516832
591087, 0.0500665, -0.0513633
591088, 0.049793, -0.0510754
591089, 0.0495468, -0.0508164
591090, 0.0493253, -0.0505833
591091, 0.0491259, -0.0503736
591092, 0.0489465, -0.050185
591582, 0.193092, -0.214546
591583, 0.188793, -0.209232
591584, 0.185118, -0.204712
591585, 0.18181, -0.200661
591586, 0.178833, -0.197029
591587, 0.176154, -0.193772
591588, 0.173743, -0.190849
591589, 0.171573, -0.188226
591590, 0.169701, -1.77371
591594, 0.153925, -1.87129
591604, 0.0473862, -0.0485458
591702, 0.0458873, -0.0469735
591703, 0.0458873, -0.0469735
591704, 0.0458873, -0.0469735
591705, 0.0458873, -0.0469735
591706, 0.0458873, -0.0469735
591707, 0.0458873, -0.0469735
591708, 0.0458873, -0.0469735
591709, 0.0458873, -0.0469735
591710, 0.0458873, -0.0469735
591711, 0.0458873, -0.0469735
591712, 0.0458873, -0.0469735
591850, 0.0474725, -0.0486363
591932, 0.0498002, -2.99974
591933, 0.0495717, -0.0508426
591958, 0.0474725, -0.0486363
592137, 0.0473862, -0.0485458
592138, 0.0473862, -3.04942
592139, 0.0517224, -0.053108
592140, 0.0505926, -2.98395
592176, 0.0458873, -0.0469735
592177, 0.0458873, -0.0469735
592178, 0.0458873, -0.0469735
592179, 0.0458873, -0.0469735
592180, 0.0458873, -0.0469735
592181, 0.0458873, -0.0469735
592182, 0.0458873, -0.0469735
592183, 0.0458873, -0.0469735
592184, 0.0458873, -0.0469735
592185, 0.0458873, -0.0469735
592411, 0.0473862, -0.0485458
592412, 0.0473862, -0.0485458
592413, 0.0473862, -0.0485458
592414, 0.0473862, -0.0485458
592415, 0.0473862, -0.0485458
592416, 0.0473862, -0.0485458
592417, 0.0473862, -0.0485458
592418, 0.0473862, -0.0485458
592638, 0.0465295, -0.0476468
592639, 0.0465295, -0.0476468
592640, 0.0465295, -0.0476468
592641, 0.0465295, -0.0476468
592642, 0.0465295, -0.0476468
592643, 0.0465295, -0.0476468
592644, 0.0465295, -0.0476468
592645, 0.0465295, -0.0476468
592646, 0.0465295, -0.0476468
592647, 0.0465295, -0.0476468
592648, 0.0465295, -0.0476468
592649, 0.0465295, -0.0476468
592650, 0.0465295, -0.0476468
592651, 0.0465295, -0.0476468
592652, 0.0465295, -0.0476468
592653, 0.0465295, -0.0476468
592654, 0.0465295, -0.0476468
592655, 0.0465295, -0.0476468
592656, 0.0465295, -0.0476468
592657, 0.0465295, -0.0476468
592658, 0.0465295, -0.0476468
592659, 0.0465295, -0.0476468
592660, 0.0465295, -0.0476468
592661, 0.0465295, -0.0476468
592662, 0.0465295, -0.0476468
592663, 0.0465295, -0.0476468
592664, 0.0465295, -0.0476468
592783, 0.0497211, -0.0509998
592784, 0.0494855, -0.0507519
592785, 0.0492826, -0.0505385
592786, 0.0527496, -0.0541918
592787, 0.0519357, -0.0533329
592788, 0.0512016, -0.052559
592807, 0.0510905, -0.0524419
592808, 0.0505926, -0.0519173
592809, 0.0501779, -0.0514806
592810, 0.0498047, -2.99965
592811, 0.0493033, -0.0505602
592812, 0.0491665, -0.0504163
592813, 0.0488944, -0.0501302
592814, 0.0486495, -0.0498727
592815, 0.0484699, -0.049684
592816, 0.0483616, -0.0495701
592817, 0.048264, -0.0494676
592818, 0.0481763, -0.0493754
592819, 0.0480973, -0.0492924
592820, 0.0480262, -0.0492177
592821, 0.0479622, -0.0491505
592822, 0.0479046, -0.04909
592823, 0.0478527, -0.0490356
592824, 0.0478061, -0.0489866
592825, 0.0477641, -0.0489425
592826, 0.0477263, -0.0489028
592922, 0.0468055, -0.0479363
592923, 0.0466405, -0.0477632
592924, 0.0465028, -0.0476187
592979, 0.0481511, -0.0493489
592980, 0.0481511, -0.0493489
592981, 0.0481511, -0.0493489
592982, 0.0481511, -0.0493489
592983, 0.0481511, -0.0493489
592984, 0.0481511, -0.0493489
592985, 0.0481511, -0.0493489
592986, 0.0481511, -0.0493489
592987, 0.0481511, -0.0493489
592988, 0.0481511, -0.0493489
592989, 0.0481511, -0.0493489
593122, 0.153925, -0.167147
593123, 0.153925, -1.87129
593260, 0.167173, -0.182929
593261, 0.164002, -0.179129
593262, 0.161249, -1.82481
593283, 0.047253, -0.0484059
593432, 0.0510905, -0.0524419
593433, 0.0505926, -0.0519173
593434, 0.0501779, -0.0514806
593435, 0.0498047, -0.0510877
593436, 0.0494688, -0.0507343
593437, 0.0491665, -0.0504163
593438, 0.0488944, -0.0501302
593439, 0.0486495, -0.0498727
593440, 0.0484699, -0.049684
593441, 0.0483616, -0.0495701
593442, 0.048264, -0.0494676
593443, 0.0481763, -0.0493754
593448, 0.0473862, -0.0485458
593449, 0.0473862, -0.0485458
593450, 0.0473862, -3.04942
593551, 0.0474725, -0.0486363
593670, 0.233924, -0.266473
593671, 0.227528, -1.48048
593705, 0.0660031, -2.71805
593706, 0.0771068, -0.0802418
593707, 0.366343, -0.456248
593708, 0.338863, -1.08216
593709, 0.0903826, -0.0947312
593714, 0.0481511, -0.0493489
593715, 0.0481511, -0.0493489
593716, 0.0481511, -3.03341
593717, 0.048936, -0.0501739
593718, 0.0481511, -0.0493489
593719, 0.0481511, -0.0493489
593720, 0.0481511, -3.03341
593721, 0.048936, -0.0501739
593722, 0.0481511, -0.0493489
593723, 0.0481511, -0.0493489
593724, 0.0500992, -0.0513977
593725, 0.0498715, -0.051158
593726, 0.0496748, -3.00226
593738, 0.0481511, -3.03341
593778, 0.0458791, -0.0469648
594438, 0.0468055, -0.0479363
594439, 0.0466405, -3.06529
595787, 0.05106, -0.0524097
595788, 0.0506515, -0.0519793
595789, 0.0503039, -0.0516132
595790, 0.0499911, -0.0512839
595791, 0.0497095, -0.0509876
595876, 0.0473862, -0.0485458
595877, 0.0473862, -0.0485458
596482, 0.0510905, -0.0524419
596483, 0.0505926, -0.0519173
596484, 0.0501779, -0.0514806
596485, 0.0498047, -2.99965
596486, 0.0493033, -0.0505602
596581, 0.153925, -0.167147
596582, 0.153925, -0.167147
596583, 0.153925, -0.167147
596584, 0.153925, -1.87129
597836, 0.0466463, -0.0477693
597837, 0.0466463, -0.0477693
597838, 0.0466463, -0.0477693
597839, 0.0466463, -0.0477693
597840, 0.0466463, -0.0477693
597841, 0.0466463, -0.0477693
597842, 0.0466463, -0.0477693
597843, 0.0466463, -0.0477693
597844, 0.0466463, -0.0477693
597845, 0.0466463, -0.0477693
597853, 0.0466463, -0.0477693
597854, 0.0466463, -0.0477693
597855, 0.0466463, -0.0477693
597856, 0.0466463, -0.0477693
597857, 0.0466463, -0.0477693
597858, 0.0466463, -0.0477693
597859, 0.0466463, -0.0477693
597860, 0.0466463, -0.0477693
597861, 0.0466463, -0.0477693
597862, 0.0466463, -0.0477693
597895, 0.0461056, -3.07682
597896, 0.0410217, -0.0418868
597897, 0.0461697, -0.0472695
597898, 0.0461992, -0.0473004
597899, 0.0462257, -3.07422
597900, 0.040809, -0.041665
598300, 0.0461056, -3.07682
598301, 0.0410217, -0.0418868
598302, 0.0461697, -3.07543
598303, 0.0409042, -0.0417643
598304, 0.0462257, -0.0473283
598445, 0.0458843, -3.08163
598446, 0.0407587, -3.20009
598447, 0.0406966, -0.0415479
598565, 0.0461056, -0.0472023
598566, 0.0461369, -0.0472351
599437, 0.0461056, -0.0472023
599438, 0.0461369, -3.07614
599439, 0.0409598, -0.0418223
599440, 0.0461992, -0.0473004
599441, 0.0462257, -0.0473283
599754, 0.0465295, -0.0476468
599755, 0.0465295, -0.0476468
599756, 0.0465295, -0.0476468
599757, 0.0465295, -0.0476468
599758, 0.0465295, -0.0476468
599759, 0.0465295, -0.0476468
599760, 0.0465295, -0.0476468
599761, 0.0465295, -0.0476468
599762, 0.0465295, -0.0476468
599763, 0.0465295, -0.0476468
600406, 0.0466463, -0.0477693
600407, 0.0466463, -0.0477693
600408, 0.0466463, -0.0477693
600409, 0.0466463, -0.0477693
600410, 0.0466463, -0.0477693
600411, 0.0466463, -0.0477693
600412, 0.0466463, -0.0477693
600413, 0.0466463, -0.0477693
600414, 0.0466463, -0.0477693
600415, 0.0466463, -0.0477693
601759, 0.05106, -0.0524097
601760, 0.0506515, -0.0519793
601761, 0.0503039, -0.0516132
601762, 0.0499911, -0.0512839
602082, 0.136775, -0.14708
602083, 0.136775, -0.14708
602084, 0.167173, -0.182929
602085, 0.164002, -0.179129
602144, 0.0473185, -0.0484746
602207, 0.0466463, -3.06516
602208, 0.0408388, -0.0416961
602213, 0.0461056, -3.07682
602214, 0.0410217, -0.0418868
602215, 0.0461697, -0.0472695
602216, 0.0461992, -0.0473004
602223, 0.0466463, -0.0477693
602224, 0.0466463, -0.0477693
602225, 0.0466463, -0.0477693
602239, 0.0466463, -0.0477693
602240, 0.0466463, -0.0477693
602241, 0.0466463, -0.0477693
602242, 0.0466463, -0.0477693
602243, 0.0466463, -0.0477693
602244, 0.0466463, -0.0477693
602245, 0.0466463, -0.0477693
602246, 0.0466463, -0.0477693
602247, 0.0466463, -0.0477693
602248, 0.0466463, -0.0477693
604682, 0.0476972, -0.0488723
604683, 0.0476972, -0.0488723
604684, 0.0476972, -0.0488723
604685, 0.0476972, -0.0488723
604686, 0.0476972, -0.0488723
604687, 0.0476972, -0.0488723
604688, 0.0476972, -0.0488723
604689, 0.0476972, -0.0488723
604690, 0.0476972, -0.0488723
604691, 0.0476972, -0.0488723
604692, 0.0476972, -0.0488723
604693, 0.0476972, -0.0488723
604739, 0.0466463, -3.06516
604740, 0.0408388, -0.0416961
604741, 0.0466463, -0.0477693
604742, 0.0466463, -0.0477693
604743, 0.0466463, -0.0477693
604744, 0.0466463, -0.0477693
604745, 0.0466463, -0.0477693
604746, 0.0466463, -0.0477693
604747, 0.0466463, -0.0477693
604748, 0.0466463, -0.0477693
604804, 0.047266, -0.0484195
604805, 0.0470757, -0.0482198
605012, 0.0500992, -0.0513977
605013, 0.0498715, -0.051158
605014, 0.0496748, -0.0509511
605015, 0.0494978, -0.0507648
605075, 0.0473862, -0.0485458
605305, 0.047266, -0.0484195
605306, 0.0470757, -0.0482198
605307, 0.046916, -0.0480522
605377, 0.047253, -0.0484059
605378, 0.0507577, -2.98069
605403, 0.047266, -0.0484195
605404, 0.0470757, -0.0482198
