NAICS, region, gravity, DAVgrid, DAV, orderedvio, laginv, lag2inv, value
21, 4, 5, 5, 2.5, 1, 0, 1, -0.907882
21, 4, 5, 6, 3, 1, 0, 1, -1.41642
21, 4, 5, 7, 3.5, 1, 0, 1, -2.29086
21, 4, 5, 8, 4, 1, 0, 1, -3.73446
21, 4, 5, 9, 4.5, 1, 0, 1, -6.00144
21, 4, 5, 10, 5, 1, 0, 1, -9.36676
21, 4, 5, 11, 5.5, 1, 0, 1, -14.0715
21, 4, 5, 12, 6, 1, 0, 1, -20.0483
21, 4, 5, 13, 6.5, 1, 0, 1, -27.0929
21, 4, 5, 14, 7, 1, 0, 1, -34.8954
21, 4, 5, 15, 7.5, 1, 0, 1, -43.0493
21, 4, 5, 16, 8, 1, 0, 1, -51.1466
21, 4, 5, 17, 8.5, 1, 0, 1, -58.7942
21, 4, 5, 18, 9, 1, 0, 1, -65.5629
21, 4, 5, 19, 9.5, 1, 0, 1, -70.6455
21, 4, 5, 0, 0, 2, 0, 1, -1.83924
21, 4, 5, 1, 0.5, 2, 0, 1, -2.11574
21, 4, 5, 2, 1, 2, 0, 1, -2.46467
21, 4, 5, 3, 1.5, 2, 0, 1, -2.9079
21, 4, 5, 4, 2, 2, 0, 1, -3.48906
21, 4, 5, 5, 2.5, 2, 0, 1, -4.26774
21, 4, 5, 6, 3, 2, 0, 1, -5.33078
21, 4, 5, 7, 3.5, 2, 0, 1, -6.79823
21, 4, 5, 8, 4, 2, 0, 1, -8.82001
21, 4, 5, 9, 4.5, 2, 0, 1, -11.5737
21, 4, 5, 10, 5, 2, 0, 1, -15.2548
21, 4, 5, 11, 5.5, 2, 0, 1, -20.0494
21, 4, 5, 12, 6, 2, 0, 1, -25.8414
21, 4, 5, 13, 6.5, 2, 0, 1, -32.4428
21, 4, 5, 14, 7, 2, 0, 1, -39.6057
21, 4, 5, 15, 7.5, 2, 0, 1, -47.0509
21, 4, 5, 16, 8, 2, 0, 1, -54.4816
21, 4, 5, 17, 8.5, 2, 0, 1, -61.6002
21, 4, 5, 18, 9, 2, 0, 1, -68.0319
21, 4, 5, 19, 9.5, 2, 0, 1, -72.982
21, 4, 5, 0, 0, 1, 1, 0, -0.312644
21, 4, 5, 1, 0.5, 1, 1, 0, -0.338647
21, 4, 5, 2, 1, 1, 1, 0, -0.374062
21, 4, 5, 3, 1.5, 1, 1, 0, -0.43456
21, 4, 5, 4, 2, 1, 1, 0, -0.540402
21, 4, 5, 5, 2.5, 1, 1, 0, -0.737171
21, 4, 5, 6, 3, 1, 1, 0, -1.11053
21, 4, 5, 7, 3.5, 1, 1, 0, -1.79194
21, 4, 5, 8, 4, 1, 1, 0, -2.97832
21, 4, 5, 9, 4.5, 1, 1, 0, -4.92876
21, 4, 5, 10, 5, 1, 1, 0, -7.93342
21, 4, 5, 11, 5.5, 1, 1, 0, -12.2641
21, 4, 5, 12, 6, 1, 1, 0, -17.9275
21, 4, 5, 13, 6.5, 1, 1, 0, -24.785
21, 4, 5, 14, 7, 1, 1, 0, -32.5688
21, 4, 5, 15, 7.5, 1, 1, 0, -40.868
21, 4, 5, 16, 8, 1, 1, 0, -49.244
21, 4, 5, 17, 8.5, 1, 1, 0, -57.24
21, 4, 5, 18, 9, 1, 1, 0, -64.3622
21, 4, 5, 19, 9.5, 1, 1, 0, -69.8248
21, 4, 5, 0, 0, 2, 1, 0, -0.515241
21, 4, 5, 1, 0.5, 2, 1, 0, -0.603225
21, 4, 5, 2, 1, 2, 1, 0, -0.73558
21, 4, 5, 3, 1.5, 2, 1, 0, -0.936242
21, 4, 5, 4, 2, 2, 1, 0, -1.24832
21, 4, 5, 5, 2.5, 2, 1, 0, -1.72269
21, 4, 5, 6, 3, 2, 1, 0, -2.46021
21, 4, 5, 7, 3.5, 2, 1, 0, -3.58102
21, 4, 5, 8, 4, 2, 1, 0, -5.25735
21, 4, 5, 9, 4.5, 2, 1, 0, -7.68776
21, 4, 5, 10, 5, 2, 1, 0, -11.0851
21, 4, 5, 11, 5.5, 2, 1, 0, -15.6784
21, 4, 5, 12, 6, 2, 1, 0, -21.3968
21, 4, 5, 13, 6.5, 2, 1, 0, -28.0675
21, 4, 5, 14, 7, 2, 1, 0, -35.4368
21, 4, 5, 15, 7.5, 2, 1, 0, -43.2025
21, 4, 5, 16, 8, 2, 1, 0, -51.0314
21, 4, 5, 17, 8.5, 2, 1, 0, -58.5714
21, 4, 5, 18, 9, 2, 1, 0, -65.4075
21, 4, 5, 19, 9.5, 2, 1, 0, -70.7599
21, 4, 5, 0, 0, 1, 1, 1, -0.352241
21, 4, 5, 1, 0.5, 1, 1, 1, -0.372524
21, 4, 5, 2, 1, 1, 1, 1, -0.404812
21, 4, 5, 3, 1.5, 1, 1, 1, -0.46512
21, 4, 5, 4, 2, 1, 1, 1, -0.576531
21, 4, 5, 5, 2.5, 1, 1, 1, -0.787681
21, 4, 5, 6, 3, 1, 1, 1, -1.18332
21, 4, 5, 7, 3.5, 1, 1, 1, -1.8908
21, 4, 5, 8, 4, 1, 1, 1, -3.09466
21, 4, 5, 9, 4.5, 1, 1, 1, -5.03556
21, 4, 5, 10, 5, 1, 1, 1, -7.97727
21, 4, 5, 11, 5.5, 1, 1, 1, -12.1754
21, 4, 5, 12, 6, 1, 1, 1, -17.6359
21, 4, 5, 13, 6.5, 1, 1, 1, -24.2686
21, 4, 5, 14, 7, 1, 1, 1, -31.8403
21, 4, 5, 15, 7.5, 1, 1, 1, -39.9867
21, 4, 5, 16, 8, 1, 1, 1, -48.3027
21, 4, 5, 17, 8.5, 1, 1, 1, -56.3357
21, 4, 5, 18, 9, 1, 1, 1, -63.5455
21, 4, 5, 19, 9.5, 1, 1, 1, -69.2155
21, 4, 5, 0, 0, 2, 1, 1, -0.685692
21, 4, 5, 1, 0.5, 2, 1, 1, -0.840391
21, 4, 5, 2, 1, 2, 1, 1, -1.0575
21, 4, 5, 3, 1.5, 2, 1, 1, -1.37181
21, 4, 5, 4, 2, 2, 1, 1, -1.81794
21, 4, 5, 5, 2.5, 2, 1, 1, -2.46461
21, 4, 5, 6, 3, 2, 1, 1, -3.40149
21, 4, 5, 7, 3.5, 2, 1, 1, -4.76053
21, 4, 5, 8, 4, 2, 1, 1, -6.69964
21, 4, 5, 9, 4.5, 2, 1, 1, -9.40611
21, 4, 5, 10, 5, 2, 1, 1, -13.0734
21, 4, 5, 11, 5.5, 2, 1, 1, -17.8924
21, 4, 5, 12, 6, 2, 1, 1, -23.752
21, 4, 5, 13, 6.5, 2, 1, 1, -30.4598
21, 4, 5, 14, 7, 2, 1, 1, -37.7616
21, 4, 5, 15, 7.5, 2, 1, 1, -45.368
21, 4, 5, 16, 8, 2, 1, 1, -52.9748
21, 4, 5, 17, 8.5, 2, 1, 1, -60.2591
21, 4, 5, 18, 9, 2, 1, 1, -66.8261
21, 4, 5, 19, 9.5, 2, 1, 1, -71.8987
21, 5, 1, 0, 0, 0, 0, 0, -0.118477
21, 5, 1, 0, 0, 1, 0, 0, 0.299809
21, 5, 1, 1, 0.5, 1, 0, 0, 0.225245
21, 5, 1, 2, 1, 1, 0, 0, 0.124722
21, 5, 1, 3, 1.5, 1, 0, 0, -0.0243682
21, 5, 1, 4, 2, 1, 0, 0, -0.26592
21, 5, 1, 5, 2.5, 1, 0, 0, -0.663353
21, 5, 1, 6, 3, 1, 0, 0, -1.31191
21, 5, 1, 7, 3.5, 1, 0, 0, -2.35017
21, 5, 1, 8, 4, 1, 0, 0, -3.94667
21, 5, 1, 9, 4.5, 1, 0, 0, -6.28416
21, 5, 1, 10, 5, 1, 0, 0, -9.52886
21, 5, 1, 11, 5.5, 1, 0, 0, -13.806
21, 5, 1, 12, 6, 1, 0, 0, -18.9514
21, 5, 1, 13, 6.5, 1, 0, 0, -24.7216
21, 5, 1, 14, 7, 1, 0, 0, -30.8314
21, 5, 1, 15, 7.5, 1, 0, 0, -36.9599
21, 5, 1, 16, 8, 1, 0, 0, -42.845
21, 5, 1, 17, 8.5, 1, 0, 0, -48.2308
21, 5, 1, 18, 9, 1, 0, 0, -52.8755
21, 5, 1, 19, 9.5, 1, 0, 0, -56.2852
21, 5, 1, 0, 0, 2, 0, 0, -1.08546
21, 5, 1, 1, 0.5, 2, 0, 0, -1.32786
21, 5, 1, 2, 1, 2, 0, 0, -1.64913
21, 5, 1, 3, 1.5, 2, 0, 0, -2.08759
21, 5, 1, 4, 2, 2, 0, 0, -2.6982
21, 5, 1, 5, 2.5, 2, 0, 0, -3.532
21, 5, 1, 6, 3, 2, 0, 0, -4.67101
21, 5, 1, 7, 3.5, 2, 0, 0, -6.20943
21, 5, 1, 8, 4, 2, 0, 0, -8.25557
21, 5, 1, 9, 4.5, 2, 0, 0, -10.9202
21, 5, 1, 10, 5, 2, 0, 0, -14.3015
21, 5, 1, 11, 5.5, 2, 0, 0, -18.4678
21, 5, 1, 12, 6, 2, 0, 0, -23.2665
21, 5, 1, 13, 6.5, 2, 0, 0, -28.5049
21, 5, 1, 14, 7, 2, 0, 0, -33.9713
21, 5, 1, 15, 7.5, 2, 0, 0, -39.4573
21, 5, 1, 16, 8, 2, 0, 0, -44.7699
21, 5, 1, 17, 8.5, 2, 0, 0, -49.7275
21, 5, 1, 18, 9, 2, 0, 0, -54.109
21, 5, 1, 19, 9.5, 2, 0, 0, -57.4321
21, 5, 1, 0, 0, 1, 0, 1, 0.242605
21, 5, 1, 1, 0.5, 1, 0, 1, 0.164751
21, 5, 1, 2, 1, 1, 0, 1, 0.0608412
21, 5, 1, 3, 1.5, 1, 0, 1, -0.092288
21, 5, 1, 4, 2, 1, 0, 1, -0.338456
21, 5, 1, 5, 2.5, 1, 0, 1, -0.740182
21, 5, 1, 6, 3, 1, 0, 1, -1.39139
21, 5, 1, 7, 3.5, 1, 0, 1, -2.42486
21, 5, 1, 8, 4, 1, 0, 1, -4.00213
21, 5, 1, 9, 4.5, 1, 0, 1, -6.29612
21, 5, 1, 10, 5, 1, 0, 1, -9.46945
21, 5, 1, 11, 5.5, 1, 0, 1, -13.6368
21, 5, 1, 12, 6, 1, 0, 1, -18.6549
21, 5, 1, 13, 6.5, 1, 0, 1, -24.3193
21, 5, 1, 14, 7, 1, 0, 1, -30.3608
21, 5, 1, 15, 7.5, 1, 0, 1, -36.4788
21, 5, 1, 16, 8, 1, 0, 1, -42.4002
21, 5, 1, 17, 8.5, 1, 0, 1, -47.8604
21, 5, 1, 18, 9, 1, 0, 1, -52.5984
21, 5, 1, 19, 9.5, 1, 0, 1, -56.1023
21, 5, 1, 0, 0, 2, 0, 1, -1.09793
21, 5, 1, 1, 0.5, 2, 0, 1, -1.35111
21, 5, 1, 2, 1, 2, 0, 1, -1.68994
21, 5, 1, 3, 1.5, 2, 0, 1, -2.15771
21, 5, 1, 4, 2, 2, 0, 1, -2.80146
21, 5, 1, 5, 2.5, 2, 0, 1, -3.68467
21, 5, 1, 6, 3, 2, 0, 1, -4.8874
21, 5, 1, 7, 3.5, 2, 0, 1, -6.50767
21, 5, 1, 8, 4, 2, 0, 1, -8.65118
21, 5, 1, 9, 4.5, 2, 0, 1, -11.424
21, 5, 1, 10, 5, 2, 0, 1, -14.919
21, 5, 1, 11, 5.5, 2, 0, 1, -19.1824
21, 5, 1, 12, 6, 2, 0, 1, -24.0428
21, 5, 1, 13, 6.5, 2, 0, 1, -29.3039
21, 5, 1, 14, 7, 2, 0, 1, -34.756
21, 5, 1, 15, 7.5, 2, 0, 1, -40.1967
21, 5, 1, 16, 8, 2, 0, 1, -45.4423
21, 5, 1, 17, 8.5, 2, 0, 1, -50.3197
21, 5, 1, 18, 9, 2, 0, 1, -54.6119
21, 5, 1, 19, 9.5, 2, 0, 1, -57.8346
21, 5, 1, 0, 0, 1, 1, 0, 0.134926
21, 5, 1, 1, 0.5, 1, 1, 0, 0.0705605
21, 5, 1, 2, 1, 1, 1, 0, -0.0085217
21, 5, 1, 3, 1.5, 1, 1, 0, -0.118158
21, 5, 1, 4, 2, 1, 1, 0, -0.291051
21, 5, 1, 5, 2.5, 1, 1, 0, -0.575969
21, 5, 1, 6, 3, 1, 1, 0, -1.05125
21, 5, 1, 7, 3.5, 1, 1, 0, -1.83976
21, 5, 1, 8, 4, 1, 1, 0, -3.10354
21, 5, 1, 9, 4.5, 1, 1, 0, -5.0355
21, 5, 1, 10, 5, 1, 1, 0, -7.83393
21, 5, 1, 11, 5.5, 1, 1, 0, -11.6595
21, 5, 1, 12, 6, 1, 1, 0, -16.4435
21, 5, 1, 13, 6.5, 1, 1, 0, -22.0302
21, 5, 1, 14, 7, 1, 1, 0, -28.1576
21, 5, 1, 15, 7.5, 1, 1, 0, -34.5043
21, 5, 1, 16, 8, 1, 1, 0, -40.7446
21, 5, 1, 17, 8.5, 1, 1, 0, -46.5607
21, 5, 1, 18, 9, 1, 1, 0, -51.642
21, 5, 1, 19, 9.5, 1, 1, 0, -55.4511
21, 5, 1, 0, 0, 2, 1, 0, -0.224193
21, 5, 1, 1, 0.5, 2, 1, 0, -0.32712
21, 5, 1, 2, 1, 2, 1, 0, -0.492954
21, 5, 1, 3, 1.5, 2, 1, 0, -0.760736
21, 5, 1, 4, 2, 2, 1, 0, -1.16918
21, 5, 1, 5, 2.5, 2, 1, 0, -1.78351
21, 5, 1, 6, 3, 2, 1, 0, -2.69134
21, 5, 1, 7, 3.5, 2, 1, 0, -4.00787
21, 5, 1, 8, 4, 2, 1, 0, -5.85686
21, 5, 1, 9, 4.5, 2, 1, 0, -8.3618
21, 5, 1, 10, 5, 2, 1, 0, -11.6383
21, 5, 1, 11, 5.5, 2, 1, 0, -15.7727
21, 5, 1, 12, 6, 2, 1, 0, -20.6231
21, 5, 1, 13, 6.5, 2, 1, 0, -25.9975
21, 5, 1, 14, 7, 2, 1, 0, -31.6739
21, 5, 1, 15, 7.5, 2, 1, 0, -37.4188
21, 5, 1, 16, 8, 2, 1, 0, -43.0066
21, 5, 1, 17, 8.5, 2, 1, 0, -48.2221
21, 5, 1, 18, 9, 2, 1, 0, -52.8183
21, 5, 1, 19, 9.5, 2, 1, 0, -56.3154
21, 5, 1, 0, 0, 1, 1, 1, 0.0230846
21, 5, 1, 1, 0.5, 1, 1, 1, -0.0266632
21, 5, 1, 2, 1, 1, 1, 1, -0.0885611
21, 5, 1, 3, 1.5, 1, 1, 1, -0.179307
21, 5, 1, 4, 2, 1, 1, 1, -0.332139
21, 5, 1, 5, 2.5, 1, 1, 1, -0.597538
21, 5, 1, 6, 3, 1, 1, 1, -1.05824
21, 5, 1, 7, 3.5, 1, 1, 1, -1.8364
21, 5, 1, 8, 4, 1, 1, 1, -3.09072
21, 5, 1, 9, 4.5, 1, 1, 1, -5.00675
21, 5, 1, 10, 5, 1, 1, 1, -7.77247
21, 5, 1, 11, 5.5, 1, 1, 1, -11.521
21, 5, 1, 12, 6, 1, 1, 1, -16.1945
21, 5, 1, 13, 6.5, 1, 1, 1, -21.6595
21, 5, 1, 14, 7, 1, 1, 1, -27.6669
21, 5, 1, 15, 7.5, 1, 1, 1, -33.9382
21, 5, 1, 16, 8, 1, 1, 1, -40.1469
21, 5, 1, 17, 8.5, 1, 1, 1, -45.9884
21, 5, 1, 18, 9, 1, 1, 1, -51.1434
21, 5, 1, 19, 9.5, 1, 1, 1, -55.0577
21, 5, 1, 0, 0, 2, 1, 1, -0.41105
21, 5, 1, 1, 0.5, 2, 1, 1, -0.582001
21, 5, 1, 2, 1, 2, 1, 1, -0.837865
21, 5, 1, 3, 1.5, 2, 1, 1, -1.20953
21, 5, 1, 4, 2, 2, 1, 1, -1.74402
21, 5, 1, 5, 2.5, 2, 1, 1, -2.50967
21, 5, 1, 6, 3, 2, 1, 1, -3.59671
21, 5, 1, 7, 3.5, 2, 1, 1, -5.11374
21, 5, 1, 8, 4, 2, 1, 1, -7.16879
21, 5, 1, 9, 4.5, 2, 1, 1, -9.88281
21, 5, 1, 10, 5, 2, 1, 1, -13.3429
21, 5, 1, 11, 5.5, 2, 1, 1, -17.6064
21, 5, 1, 12, 6, 2, 1, 1, -22.5082
21, 5, 1, 13, 6.5, 2, 1, 1, -27.8459
21, 5, 1, 14, 7, 2, 1, 1, -33.4062
21, 5, 1, 15, 7.5, 2, 1, 1, -38.9769
21, 5, 1, 16, 8, 2, 1, 1, -44.3569
21, 5, 1, 17, 8.5, 2, 1, 1, -49.3557
21, 5, 1, 18, 9, 2, 1, 1, -53.7441
21, 5, 1, 19, 9.5, 2, 1, 1, -57.0439
21, 5, 2, 0, 0, 0, 0, 0, -0.107496
21, 5, 2, 0, 0, 1, 0, 0, 0.313084
21, 5, 2, 1, 0.5, 1, 0, 0, 0.264181
21, 5, 2, 2, 1, 1, 0, 0, 0.207192
21, 5, 2, 3, 1.5, 1, 0, 0, 0.134628
21, 5, 2, 4, 2, 1, 0, 0, 0.0354298
21, 5, 2, 5, 2.5, 1, 0, 0, -0.115753
21, 5, 2, 6, 3, 1, 0, 0, -0.354439
21, 5, 2, 7, 3.5, 1, 0, 0, -0.73606
21, 5, 2, 8, 4, 1, 0, 0, -1.34711
21, 5, 2, 9, 4.5, 1, 0, 0, -2.29677
21, 5, 2, 10, 5, 1, 0, 0, -3.71638
21, 5, 2, 11, 5.5, 1, 0, 0, -5.75187
21, 5, 2, 12, 6, 1, 0, 0, -8.39334
21, 5, 2, 13, 6.5, 1, 0, 0, -11.5601
21, 5, 2, 14, 7, 1, 0, 0, -15.1067
21, 5, 2, 15, 7.5, 1, 0, 0, -18.8567
21, 5, 2, 16, 8, 1, 0, 0, -22.6286
21, 5, 2, 17, 8.5, 1, 0, 0, -26.2431
21, 5, 2, 18, 9, 1, 0, 0, -29.5029
21, 5, 2, 19, 9.5, 1, 0, 0, -32.0101
21, 5, 2, 0, 0, 2, 0, 0, -0.948463
21, 5, 2, 1, 0.5, 2, 0, 0, -1.09625
21, 5, 2, 2, 1, 2, 0, 0, -1.28971
21, 5, 2, 3, 1.5, 2, 0, 0, -1.53979
21, 5, 2, 4, 2, 2, 0, 0, -1.85393
21, 5, 2, 5, 2.5, 2, 0, 0, -2.262
21, 5, 2, 6, 3, 2, 0, 0, -2.79695
21, 5, 2, 7, 3.5, 2, 0, 0, -3.50303
21, 5, 2, 8, 4, 2, 0, 0, -4.42718
21, 5, 2, 9, 4.5, 2, 0, 0, -5.63594
21, 5, 2, 10, 5, 2, 0, 0, -7.19612
21, 5, 2, 11, 5.5, 2, 0, 0, -9.18969
21, 5, 2, 12, 6, 2, 0, 0, -11.5895
21, 5, 2, 13, 6.5, 2, 0, 0, -14.3363
21, 5, 2, 14, 7, 2, 0, 0, -17.3497
21, 5, 2, 15, 7.5, 2, 0, 0, -20.5347
21, 5, 2, 16, 8, 2, 0, 0, -23.788
21, 5, 2, 17, 8.5, 2, 0, 0, -26.9948
21, 5, 2, 18, 9, 2, 0, 0, -29.9943
21, 5, 2, 19, 9.5, 2, 0, 0, -32.4082
21, 5, 2, 0, 0, 1, 0, 1, 0.252707
21, 5, 2, 1, 0.5, 1, 0, 1, 0.20106
21, 5, 2, 2, 1, 1, 0, 1, 0.141769
21, 5, 2, 3, 1.5, 1, 0, 1, 0.0672312
21, 5, 2, 4, 2, 1, 0, 1, -0.0341215
21, 5, 2, 5, 2.5, 1, 0, 1, -0.187732
21, 5, 2, 6, 3, 1, 0, 1, -0.429937
21, 5, 2, 7, 3.5, 1, 0, 1, -0.817214
21, 5, 2, 8, 4, 1, 0, 1, -1.43448
21, 5, 2, 9, 4.5, 1, 0, 1, -2.38667
21, 5, 2, 10, 5, 1, 0, 1, -3.79961
21, 5, 2, 11, 5.5, 1, 0, 1, -5.80203
21, 5, 2, 12, 6, 1, 0, 1, -8.38595
21, 5, 2, 13, 6.5, 1, 0, 1, -11.487
21, 5, 2, 14, 7, 1, 0, 1, -14.9709
21, 5, 2, 15, 7.5, 1, 0, 1, -18.6791
21, 5, 2, 16, 8, 1, 0, 1, -22.4323
21, 5, 2, 17, 8.5, 1, 0, 1, -26.0545
21, 5, 2, 18, 9, 1, 0, 1, -29.3437
21, 5, 2, 19, 9.5, 1, 0, 1, -31.8934
21, 5, 2, 0, 0, 2, 0, 1, -0.950708
21, 5, 2, 1, 0.5, 2, 0, 1, -1.10676
21, 5, 2, 2, 1, 2, 0, 1, -1.31217
21, 5, 2, 3, 1.5, 2, 0, 1, -1.57154
21, 5, 2, 4, 2, 2, 0, 1, -1.90251
21, 5, 2, 5, 2.5, 2, 0, 1, -2.33233
21, 5, 2, 6, 3, 2, 0, 1, -2.8973
21, 5, 2, 7, 3.5, 2, 0, 1, -3.63671
21, 5, 2, 8, 4, 2, 0, 1, -4.60993
21, 5, 2, 9, 4.5, 2, 0, 1, -5.87028
21, 5, 2, 10, 5, 2, 0, 1, -7.49588
21, 5, 2, 11, 5.5, 2, 0, 1, -9.55284
21, 5, 2, 12, 6, 2, 0, 1, -12.0042
21, 5, 2, 13, 6.5, 2, 0, 1, -14.7883
21, 5, 2, 14, 7, 2, 0, 1, -17.8206
21, 5, 2, 15, 7.5, 2, 0, 1, -21.0073
21, 5, 2, 16, 8, 2, 0, 1, -24.2467
21, 5, 2, 17, 8.5, 2, 0, 1, -27.4264
21, 5, 2, 18, 9, 2, 0, 1, -30.385
21, 5, 2, 19, 9.5, 2, 0, 1, -32.7378
21, 5, 2, 0, 0, 1, 1, 0, 0.132904
21, 5, 2, 1, 0.5, 1, 1, 0, 0.0884116
21, 5, 2, 2, 1, 1, 1, 0, 0.0415189
21, 5, 2, 3, 1.5, 1, 1, 0, -0.0126497
21, 5, 2, 4, 2, 1, 1, 0, -0.0821376
21, 5, 2, 5, 2.5, 1, 1, 0, -0.186606
21, 5, 2, 6, 3, 1, 1, 0, -0.354659
21, 5, 2, 7, 3.5, 1, 1, 0, -0.634926
21, 5, 2, 8, 4, 1, 1, 0, -1.10697
21, 5, 2, 9, 4.5, 1, 1, 0, -1.8755
21, 5, 2, 10, 5, 1, 1, 0, -3.07479
21, 5, 2, 11, 5.5, 1, 1, 0, -4.85155
21, 5, 2, 12, 6, 1, 1, 0, -7.24241
21, 5, 2, 13, 6.5, 1, 1, 0, -10.2235
21, 5, 2, 14, 7, 1, 1, 0, -13.686
21, 5, 2, 15, 7.5, 1, 1, 0, -17.4734
21, 5, 2, 16, 8, 1, 1, 0, -21.3828
21, 5, 2, 17, 8.5, 1, 1, 0, -25.2062
21, 5, 2, 18, 9, 1, 1, 0, -28.704
21, 5, 2, 19, 9.5, 1, 1, 0, -31.4498
21, 5, 2, 0, 0, 2, 1, 0, -0.170975
21, 5, 2, 1, 0.5, 2, 1, 0, -0.235943
21, 5, 2, 2, 1, 2, 1, 0, -0.335635
21, 5, 2, 3, 1.5, 2, 1, 0, -0.474059
21, 5, 2, 4, 2, 2, 1, 0, -0.668744
21, 5, 2, 5, 2.5, 2, 1, 0, -0.949282
21, 5, 2, 6, 3, 2, 1, 0, -1.35441
21, 5, 2, 7, 3.5, 2, 1, 0, -1.92796
21, 5, 2, 8, 4, 2, 1, 0, -2.73003
21, 5, 2, 9, 4.5, 2, 1, 0, -3.83834
21, 5, 2, 10, 5, 2, 1, 0, -5.3352
21, 5, 2, 11, 5.5, 2, 1, 0, -7.31331
21, 5, 2, 12, 6, 2, 1, 0, -9.75479
21, 5, 2, 13, 6.5, 2, 1, 0, -12.6052
21, 5, 2, 14, 7, 2, 1, 0, -15.771
21, 5, 2, 15, 7.5, 2, 1, 0, -19.1366
21, 5, 2, 16, 8, 2, 1, 0, -22.5801
21, 5, 2, 17, 8.5, 2, 1, 0, -25.9637
21, 5, 2, 18, 9, 2, 1, 0, -29.1082
21, 5, 2, 19, 9.5, 2, 1, 0, -31.6416
21, 5, 2, 0, 0, 1, 1, 1, 0.0232796
21, 5, 2, 1, 0.5, 1, 1, 1, -0.00934157
21, 5, 2, 2, 1, 1, 1, 1, -0.0435135
21, 5, 2, 3, 1.5, 1, 1, 1, -0.0847637
21, 5, 2, 4, 2, 1, 1, 1, -0.142309
21, 5, 2, 5, 2.5, 1, 1, 1, -0.237522
21, 5, 2, 6, 3, 1, 1, 1, -0.400324
21, 5, 2, 7, 3.5, 1, 1, 1, -0.682722
21, 5, 2, 8, 4, 1, 1, 1, -1.16197
21, 5, 2, 9, 4.5, 1, 1, 1, -1.93915
21, 5, 2, 10, 5, 1, 1, 1, -3.14004
21, 5, 2, 11, 5.5, 1, 1, 1, -4.88978
21, 5, 2, 12, 6, 1, 1, 1, -7.22389
21, 5, 2, 13, 6.5, 1, 1, 1, -10.1207
21, 5, 2, 14, 7, 1, 1, 1, -13.4882
21, 5, 2, 15, 7.5, 1, 1, 1, -17.19
21, 5, 2, 16, 8, 1, 1, 1, -21.0399
21, 5, 2, 17, 8.5, 1, 1, 1, -24.8437
21, 5, 2, 18, 9, 1, 1, 1, -28.3618
21, 5, 2, 19, 9.5, 1, 1, 1, -31.1548
21, 5, 2, 0, 0, 2, 1, 1, -0.323977
21, 5, 2, 1, 0.5, 2, 1, 1, -0.436341
21, 5, 2, 2, 1, 2, 1, 1, -0.585626
21, 5, 2, 3, 1.5, 2, 1, 1, -0.784661
21, 5, 2, 4, 2, 2, 1, 1, -1.05475
21, 5, 2, 5, 2.5, 2, 1, 1, -1.42676
21, 5, 2, 6, 3, 2, 1, 1, -1.93473
21, 5, 2, 7, 3.5, 2, 1, 1, -2.62236
21, 5, 2, 8, 4, 2, 1, 1, -3.54947
21, 5, 2, 9, 4.5, 2, 1, 1, -4.78552
21, 5, 2, 10, 5, 2, 1, 1, -6.40051
21, 5, 2, 11, 5.5, 2, 1, 1, -8.46787
21, 5, 2, 12, 6, 2, 1, 1, -10.9613
21, 5, 2, 13, 6.5, 2, 1, 1, -13.8069
21, 5, 2, 14, 7, 2, 1, 1, -16.9191
21, 5, 2, 15, 7.5, 2, 1, 1, -20.1945
21, 5, 2, 16, 8, 2, 1, 1, -23.5191
21, 5, 2, 17, 8.5, 2, 1, 1, -26.7718
21, 5, 2, 18, 9, 2, 1, 1, -29.7846
21, 5, 2, 19, 9.5, 2, 1, 1, -32.1806
21, 5, 3, 0, 0, 0, 0, 0, -0.158826
21, 5, 3, 0, 0, 1, 0, 0, 0.201986
21, 5, 3, 1, 0.5, 1, 0, 0, 0.132936
21, 5, 3, 2, 1, 1, 0, 0, 0.0409061
21, 5, 3, 3, 1.5, 1, 0, 0, -0.093338
21, 5, 3, 4, 2, 1, 0, 0, -0.305505
21, 5, 3, 5, 2.5, 1, 0, 0, -0.655901
21, 5, 3, 6, 3, 1, 0, 0, -1.22856
21, 5, 3, 7, 3.5, 1, 0, 0, -2.13921
21, 5, 3, 8, 4, 1, 0, 0, -3.53522
21, 5, 3, 9, 4.5, 1, 0, 0, -5.57294
21, 5, 3, 10, 5, 1, 0, 0, -8.40128
21, 5, 3, 11, 5.5, 1, 0, 0, -12.1336
21, 5, 3, 12, 6, 1, 0, 0, -16.6401
21, 5, 3, 13, 6.5, 1, 0, 0, -21.7259
21, 5, 3, 14, 7, 1, 0, 0, -27.1565
21, 5, 3, 15, 7.5, 1, 0, 0, -32.6638
21, 5, 3, 16, 8, 1, 0, 0, -38.0139
21, 5, 3, 17, 8.5, 1, 0, 0, -42.973
21, 5, 3, 18, 9, 1, 0, 0, -47.3046
21, 5, 3, 19, 9.5, 1, 0, 0, -50.5263
21, 5, 3, 0, 0, 2, 0, 0, -1.12763
21, 5, 3, 1, 0.5, 2, 0, 0, -1.35479
21, 5, 3, 2, 1, 2, 0, 0, -1.65265
21, 5, 3, 3, 1.5, 2, 0, 0, -2.05204
21, 5, 3, 4, 2, 2, 0, 0, -2.60652
21, 5, 3, 5, 2.5, 2, 0, 0, -3.35638
21, 5, 3, 6, 3, 2, 0, 0, -4.36982
