NAICS, region, gravity, DAVgrid, DAV, orderedvio, laginv, violation, value
21, 8, 4, 2, 1, 2, 1, 1, -2.55254
21, 8, 4, 3, 1.5, 2, 1, 1, -3.20995
21, 8, 4, 4, 2, 2, 1, 1, -4.05211
21, 8, 4, 5, 2.5, 2, 1, 1, -5.12294
21, 8, 4, 6, 3, 2, 1, 1, -6.47219
21, 8, 4, 7, 3.5, 2, 1, 1, -8.15199
21, 8, 4, 8, 4, 2, 1, 1, -10.2142
21, 8, 4, 9, 4.5, 2, 1, 1, -12.7108
21, 8, 4, 10, 5, 2, 1, 1, -15.6909
21, 8, 4, 11, 5.5, 2, 1, 1, -19.1453
21, 8, 4, 12, 6, 2, 1, 1, -22.9423
21, 8, 4, 13, 6.5, 2, 1, 1, -27.0021
21, 8, 4, 14, 7, 2, 1, 1, -31.2421
21, 8, 4, 15, 7.5, 2, 1, 1, -35.5763
21, 8, 4, 16, 8, 2, 1, 1, -39.9097
21, 8, 4, 17, 8.5, 2, 1, 1, -44.1191
21, 8, 4, 18, 9, 2, 1, 1, -47.981
21, 8, 4, 19, 9.5, 2, 1, 1, -50.8775
21, 8, 5, 0, 0, 0, 0, 0, 0.0247686
21, 8, 5, 0, 0, 1, 0, 0, 1.32336
21, 8, 5, 1, 0.5, 1, 0, 0, 1.21748
21, 8, 5, 2, 1, 1, 0, 0, 1.07244
21, 8, 5, 3, 1.5, 1, 0, 0, 0.873197
21, 8, 5, 4, 2, 1, 0, 0, 0.585706
21, 8, 5, 5, 2.5, 1, 0, 0, 0.157618
21, 8, 5, 6, 3, 1, 0, 0, -0.488315
21, 8, 5, 7, 3.5, 1, 0, 0, -1.45733
21, 8, 5, 8, 4, 1, 0, 0, -2.88018
21, 8, 5, 9, 4.5, 1, 0, 0, -4.90522
21, 8, 5, 10, 5, 1, 0, 0, -7.6812
21, 8, 5, 11, 5.5, 1, 0, 0, -11.4451
21, 8, 5, 12, 6, 1, 0, 0, -16.1423
21, 8, 5, 13, 6.5, 1, 0, 0, -21.5643
21, 8, 5, 14, 7, 1, 0, 0, -27.4645
21, 8, 5, 15, 7.5, 1, 0, 0, -33.6017
21, 8, 5, 16, 8, 1, 0, 0, -39.7579
21, 8, 5, 17, 8.5, 1, 0, 0, -45.753
21, 8, 5, 18, 9, 1, 0, 0, -51.4513
21, 8, 5, 19, 9.5, 1, 0, 0, -56.7395
21, 8, 5, 0, 0, 1, 0, 1, 1.03912
21, 8, 5, 1, 0.5, 1, 0, 1, 0.825791
21, 8, 5, 2, 1, 1, 0, 1, 0.51358
21, 8, 5, 3, 1.5, 1, 0, 1, 0.0440881
21, 8, 5, 4, 2, 1, 0, 1, -0.669358
21, 8, 5, 5, 2.5, 1, 0, 1, -1.74125
21, 8, 5, 6, 3, 1, 0, 1, -3.3094
21, 8, 5, 7, 3.5, 1, 0, 1, -5.5224
21, 8, 5, 8, 4, 1, 0, 1, -8.51816
21, 8, 5, 9, 4.5, 1, 0, 1, -12.3982
21, 8, 5, 10, 5, 1, 0, 1, -17.2111
21, 8, 5, 11, 5.5, 1, 0, 1, -22.8074
21, 8, 5, 12, 6, 1, 0, 1, -28.8096
21, 8, 5, 13, 6.5, 1, 0, 1, -34.9804
21, 8, 5, 14, 7, 1, 0, 1, -41.1123
21, 8, 5, 15, 7.5, 1, 0, 1, -47.0411
21, 8, 5, 16, 8, 1, 0, 1, -52.6426
21, 8, 5, 17, 8.5, 1, 0, 1, -57.7895
21, 8, 5, 18, 9, 1, 0, 1, -62.2531
21, 8, 5, 19, 9.5, 1, 0, 1, -65.4124
21, 8, 5, 0, 0, 2, 0, 0, -1.17705
21, 8, 5, 1, 0.5, 2, 0, 0, -1.44859
21, 8, 5, 2, 1, 2, 0, 0, -1.80716
21, 8, 5, 3, 1.5, 2, 0, 0, -2.27016
21, 8, 5, 4, 2, 2, 0, 0, -2.87793
21, 8, 5, 5, 2.5, 2, 0, 0, -3.67362
21, 8, 5, 6, 3, 2, 0, 0, -4.71165
21, 8, 5, 7, 3.5, 2, 0, 0, -6.05774
21, 8, 5, 8, 4, 2, 0, 0, -7.78399
21, 8, 5, 9, 4.5, 2, 0, 0, -9.96836
21, 8, 5, 10, 5, 2, 0, 0, -12.686
21, 8, 5, 11, 5.5, 2, 0, 0, -16.0836
21, 8, 5, 12, 6, 2, 0, 0, -20.1399
21, 8, 5, 13, 6.5, 2, 0, 0, -24.7487
21, 8, 5, 14, 7, 2, 0, 0, -29.781
21, 8, 5, 15, 7.5, 2, 0, 0, -35.1032
21, 8, 5, 16, 8, 2, 0, 0, -40.5855
21, 8, 5, 17, 8.5, 2, 0, 0, -46.1055
21, 8, 5, 18, 9, 2, 0, 0, -51.5434
21, 8, 5, 19, 9.5, 2, 0, 0, -56.7657
21, 8, 5, 0, 0, 2, 0, 1, -1.88896
21, 8, 5, 1, 0.5, 2, 0, 1, -2.37877
21, 8, 5, 2, 1, 2, 0, 1, -3.02589
21, 8, 5, 3, 1.5, 2, 0, 1, -3.87332
21, 8, 5, 4, 2, 2, 0, 1, -4.981
21, 8, 5, 5, 2.5, 2, 0, 1, -6.41659
21, 8, 5, 6, 3, 2, 0, 1, -8.25463
21, 8, 5, 7, 3.5, 2, 0, 1, -10.5723
21, 8, 5, 8, 4, 2, 0, 1, -13.4411
21, 8, 5, 9, 4.5, 2, 0, 1, -16.921
21, 8, 5, 10, 5, 2, 0, 1, -21.0592
21, 8, 5, 11, 5.5, 2, 0, 1, -25.8021
21, 8, 5, 12, 6, 2, 0, 1, -30.9311
21, 8, 5, 13, 6.5, 2, 0, 1, -36.3117
21, 8, 5, 14, 7, 2, 0, 1, -41.8161
21, 8, 5, 15, 7.5, 2, 0, 1, -47.3246
21, 8, 5, 16, 8, 2, 0, 1, -52.7148
21, 8, 5, 17, 8.5, 2, 0, 1, -57.8391
21, 8, 5, 18, 9, 2, 0, 1, -62.4496
21, 8, 5, 19, 9.5, 2, 0, 1, -65.8653
21, 8, 5, 0, 0, 1, 1, 0, 1.27475
21, 8, 5, 1, 0.5, 1, 1, 0, 1.16232
21, 8, 5, 2, 1, 1, 1, 0, 1.00914
21, 8, 5, 3, 1.5, 1, 1, 0, 0.797931
21, 8, 5, 4, 2, 1, 1, 0, 0.492858
21, 8, 5, 5, 2.5, 1, 1, 0, 0.0391582
21, 8, 5, 6, 3, 1, 1, 0, -0.641976
21, 8, 5, 7, 3.5, 1, 1, 0, -1.65509
21, 8, 5, 8, 4, 1, 1, 0, -3.12624
21, 8, 5, 9, 4.5, 1, 1, 0, -5.19282
21, 8, 5, 10, 5, 1, 1, 0, -7.98699
21, 8, 5, 11, 5.5, 1, 1, 0, -11.7202
21, 8, 5, 12, 6, 1, 1, 0, -16.3333
21, 8, 5, 13, 6.5, 1, 1, 0, -21.6377
21, 8, 5, 14, 7, 1, 1, 0, -27.4243
21, 8, 5, 15, 7.5, 1, 1, 0, -33.4785
21, 8, 5, 16, 8, 1, 1, 0, -39.5887
21, 8, 5, 17, 8.5, 1, 1, 0, -45.5706
21, 8, 5, 18, 9, 1, 1, 0, -51.2826
21, 8, 5, 19, 9.5, 1, 1, 0, -56.6071
21, 8, 5, 0, 0, 1, 1, 1, 0.973964
21, 8, 5, 1, 0.5, 1, 1, 1, 0.747639
21, 8, 5, 2, 1, 1, 1, 1, 0.416325
21, 8, 5, 3, 1.5, 1, 1, 1, -0.0810644
21, 8, 5, 4, 2, 1, 1, 1, -0.832205
21, 8, 5, 5, 2.5, 1, 1, 1, -1.95
21, 8, 5, 6, 3, 1, 1, 1, -3.56555
21, 8, 5, 7, 3.5, 1, 1, 1, -5.81469
21, 8, 5, 8, 4, 1, 1, 1, -8.81795
21, 8, 5, 9, 4.5, 1, 1, 1, -12.6595
21, 8, 5, 10, 5, 1, 1, 1, -17.381
21, 8, 5, 11, 5.5, 1, 1, 1, -22.853
21, 8, 5, 12, 6, 1, 1, 1, -28.7456
21, 8, 5, 13, 6.5, 1, 1, 1, -34.8427
21, 8, 5, 14, 7, 1, 1, 1, -40.9377
21, 8, 5, 15, 7.5, 1, 1, 1, -46.8607
21, 8, 5, 16, 8, 1, 1, 1, -52.482
21, 8, 5, 17, 8.5, 1, 1, 1, -57.6677
21, 8, 5, 18, 9, 1, 1, 1, -62.1777
21, 8, 5, 19, 9.5, 1, 1, 1, -65.3782
21, 8, 5, 0, 0, 2, 1, 0, -1.24819
21, 8, 5, 1, 0.5, 2, 1, 0, -1.55062
21, 8, 5, 2, 1, 2, 1, 0, -1.94381
21, 8, 5, 3, 1.5, 2, 1, 0, -2.45467
21, 8, 5, 4, 2, 2, 1, 0, -3.11994
21, 8, 5, 5, 2.5, 2, 1, 0, -3.98715
21, 8, 5, 6, 3, 2, 1, 0, -5.11097
21, 8, 5, 7, 3.5, 2, 1, 0, -6.55447
21, 8, 5, 8, 4, 2, 1, 0, -8.38847
21, 8, 5, 9, 4.5, 2, 1, 0, -10.6831
21, 8, 5, 10, 5, 2, 1, 0, -13.507
21, 8, 5, 11, 5.5, 2, 1, 0, -16.9999
21, 8, 5, 12, 6, 2, 1, 0, -21.1269
21, 8, 5, 13, 6.5, 2, 1, 0, -25.7739
21, 8, 5, 14, 7, 2, 1, 0, -30.8155
21, 8, 5, 15, 7.5, 2, 1, 0, -36.1229
21, 8, 5, 16, 8, 2, 1, 0, -41.571
21, 8, 5, 17, 8.5, 2, 1, 0, -47.0396
21, 8, 5, 18, 9, 2, 1, 0, -52.4109
21, 8, 5, 19, 9.5, 2, 1, 0, -57.5556
21, 8, 5, 0, 0, 2, 1, 1, -2.03368
21, 8, 5, 1, 0.5, 2, 1, 1, -2.57492
21, 8, 5, 2, 1, 2, 1, 1, -3.28153
21, 8, 5, 3, 1.5, 2, 1, 1, -4.20474
21, 8, 5, 4, 2, 2, 1, 1, -5.40089
21, 8, 5, 5, 2.5, 2, 1, 1, -6.93699
21, 8, 5, 6, 3, 2, 1, 1, -8.88368
21, 8, 5, 7, 3.5, 2, 1, 1, -11.3106
21, 8, 5, 8, 4, 2, 1, 1, -14.2832
21, 8, 5, 9, 4.5, 2, 1, 1, -17.8553
21, 8, 5, 10, 5, 2, 1, 1, -22.0615
21, 8, 5, 11, 5.5, 2, 1, 1, -26.8345
21, 8, 5, 12, 6, 2, 1, 1, -31.9656
21, 8, 5, 13, 6.5, 2, 1, 1, -37.3258
21, 8, 5, 14, 7, 2, 1, 1, -42.7914
21, 8, 5, 15, 7.5, 2, 1, 1, -48.2444
21, 8, 5, 16, 8, 2, 1, 1, -53.5653
21, 8, 5, 17, 8.5, 2, 1, 1, -58.6095
21, 8, 5, 18, 9, 2, 1, 1, -63.125
21, 8, 5, 19, 9.5, 2, 1, 1, -66.4323
21, 9, 1, 0, 0, 0, 0, 0, -2.41296
21, 9, 1, 0, 0, 1, 0, 0, -2.87546
21, 9, 1, 1, 0.5, 1, 0, 0, -3.16941
21, 9, 1, 2, 1, 1, 0, 0, -3.56444
21, 9, 1, 3, 1.5, 1, 0, 0, -4.11237
21, 9, 1, 4, 2, 1, 0, 0, -4.88614
21, 9, 1, 5, 2.5, 1, 0, 0, -5.98926
21, 9, 1, 6, 3, 1, 0, 0, -7.56095
21, 9, 1, 7, 3.5, 1, 0, 0, -9.77251
21, 9, 1, 8, 4, 1, 0, 0, -12.8147
21, 9, 1, 9, 4.5, 1, 0, 0, -16.8779
21, 9, 1, 10, 5, 1, 0, 0, -22.1223
21, 9, 1, 11, 5.5, 1, 0, 0, -28.7646
21, 9, 1, 12, 6, 1, 0, 0, -36.5544
21, 9, 1, 13, 6.5, 1, 0, 0, -45.064
21, 9, 1, 14, 7, 1, 0, 0, -53.8726
21, 9, 1, 15, 7.5, 1, 0, 0, -62.605
21, 9, 1, 16, 8, 1, 0, 0, -70.9623
21, 9, 1, 17, 8.5, 1, 0, 0, -78.7329
21, 9, 1, 18, 9, 1, 0, 0, -85.7745
21, 9, 1, 19, 9.5, 1, 0, 0, -91.9736
21, 9, 1, 0, 0, 1, 0, 1, -3.65499
21, 9, 1, 1, 0.5, 1, 0, 1, -4.24298
21, 9, 1, 2, 1, 1, 0, 1, -5.07866
21, 9, 1, 3, 1.5, 1, 0, 1, -6.2764
21, 9, 1, 4, 2, 1, 0, 1, -7.98785
21, 9, 1, 5, 2.5, 1, 0, 1, -10.3932
21, 9, 1, 6, 3, 1, 0, 1, -13.6849
21, 9, 1, 7, 3.5, 1, 0, 1, -18.0433
21, 9, 1, 8, 4, 1, 0, 1, -23.5983
21, 9, 1, 9, 4.5, 1, 0, 1, -30.3841
21, 9, 1, 10, 5, 1, 0, 1, -38.3173
21, 9, 1, 11, 5.5, 1, 0, 1, -46.9915
21, 9, 1, 12, 6, 1, 0, 1, -55.8447
21, 9, 1, 13, 6.5, 1, 0, 1, -64.52
21, 9, 1, 14, 7, 1, 0, 1, -72.7472
21, 9, 1, 15, 7.5, 1, 0, 1, -80.3436
21, 9, 1, 16, 8, 1, 0, 1, -87.1788
21, 9, 1, 17, 8.5, 1, 0, 1, -93.1374
21, 9, 1, 18, 9, 1, 0, 1, -98.0329
21, 9, 1, 19, 9.5, 1, 0, 1, -101.321
21, 9, 1, 0, 0, 2, 0, 0, -3.77873
21, 9, 1, 1, 0.5, 2, 0, 0, -4.09264
21, 9, 1, 2, 1, 2, 0, 0, -4.51245
21, 9, 1, 3, 1.5, 2, 0, 0, -5.08258
21, 9, 1, 4, 2, 2, 0, 0, -5.87036
21, 9, 1, 5, 2.5, 2, 0, 0, -6.96955
21, 9, 1, 6, 3, 2, 0, 0, -8.50619
21, 9, 1, 7, 3.5, 2, 0, 0, -10.6382
21, 9, 1, 8, 4, 2, 0, 0, -13.5459
21, 9, 1, 9, 4.5, 2, 0, 0, -17.4132
21, 9, 1, 10, 5, 2, 0, 0, -22.3962
21, 9, 1, 11, 5.5, 2, 0, 0, -28.727
21, 9, 1, 12, 6, 2, 0, 0, -36.1805
21, 9, 1, 13, 6.5, 2, 0, 0, -44.4101
21, 9, 1, 14, 7, 2, 0, 0, -53.0364
21, 9, 1, 15, 7.5, 2, 0, 0, -61.696
21, 9, 1, 16, 8, 2, 0, 0, -70.082
21, 9, 1, 17, 8.5, 2, 0, 0, -77.9646
21, 9, 1, 18, 9, 2, 0, 0, -85.1861
21, 9, 1, 19, 9.5, 2, 0, 0, -91.6299
21, 9, 1, 0, 0, 2, 0, 1, -4.6075
21, 9, 1, 1, 0.5, 2, 0, 1, -5.21667
21, 9, 1, 2, 1, 2, 0, 1, -6.06397
21, 9, 1, 3, 1.5, 2, 0, 1, -7.2526
21, 9, 1, 4, 2, 2, 0, 1, -8.92001
21, 9, 1, 5, 2.5, 2, 0, 1, -11.2331
21, 9, 1, 6, 3, 2, 0, 1, -14.375
21, 9, 1, 7, 3.5, 2, 0, 1, -18.5208
21, 9, 1, 8, 4, 2, 0, 1, -23.8031
21, 9, 1, 9, 4.5, 2, 0, 1, -30.2743
21, 9, 1, 10, 5, 2, 0, 1, -37.8678
21, 9, 1, 11, 5.5, 2, 0, 1, -46.278
21, 9, 1, 12, 6, 2, 0, 1, -54.9754
21, 9, 1, 13, 6.5, 2, 0, 1, -63.6061
21, 9, 1, 14, 7, 2, 0, 1, -71.8864
21, 9, 1, 15, 7.5, 2, 0, 1, -79.6126
21, 9, 1, 16, 8, 2, 0, 1, -86.6444
21, 9, 1, 17, 8.5, 2, 0, 1, -92.8599
21, 9, 1, 18, 9, 2, 0, 1, -98.059
21, 9, 1, 19, 9.5, 2, 0, 1, -101.645
21, 9, 1, 0, 0, 1, 1, 0, -2.90357
21, 9, 1, 1, 0.5, 1, 1, 0, -3.19281
21, 9, 1, 2, 1, 1, 1, 0, -3.58077
21, 9, 1, 3, 1.5, 1, 1, 0, -4.11955
21, 9, 1, 4, 2, 1, 1, 0, -4.88172
21, 9, 1, 5, 2.5, 1, 1, 0, -5.97082
21, 9, 1, 6, 3, 1, 1, 0, -7.5275
21, 9, 1, 7, 3.5, 1, 1, 0, -9.72317
21, 9, 1, 8, 4, 1, 1, 0, -12.7478
21, 9, 1, 9, 4.5, 1, 1, 0, -16.7948
21, 9, 1, 10, 5, 1, 1, 0, -22.0194
21, 9, 1, 11, 5.5, 1, 1, 0, -28.6424
21, 9, 1, 12, 6, 1, 1, 0, -36.4081
21, 9, 1, 13, 6.5, 1, 1, 0, -44.8985
21, 9, 1, 14, 7, 1, 1, 0, -53.7019
21, 9, 1, 15, 7.5, 1, 1, 0, -62.4441
21, 9, 1, 16, 8, 1, 1, 0, -70.8211
21, 9, 1, 17, 8.5, 1, 1, 0, -78.6186
21, 9, 1, 18, 9, 1, 1, 0, -85.6925
21, 9, 1, 19, 9.5, 1, 1, 0, -91.9151
21, 9, 1, 0, 0, 1, 1, 1, -3.6696
21, 9, 1, 1, 0.5, 1, 1, 1, -4.24793
21, 9, 1, 2, 1, 1, 1, 1, -5.07136
21, 9, 1, 3, 1.5, 1, 1, 1, -6.25453
21, 9, 1, 4, 2, 1, 1, 1, -7.95111
21, 9, 1, 5, 2.5, 1, 1, 1, -10.3399
21, 9, 1, 6, 3, 1, 1, 1, -13.6145
21, 9, 1, 7, 3.5, 1, 1, 1, -17.9558
21, 9, 1, 8, 4, 1, 1, 1, -23.4912
21, 9, 1, 9, 4.5, 1, 1, 1, -30.257
21, 9, 1, 10, 5, 1, 1, 1, -38.1655
21, 9, 1, 11, 5.5, 1, 1, 1, -46.8219
21, 9, 1, 12, 6, 1, 1, 1, -55.6741
21, 9, 1, 13, 6.5, 1, 1, 1, -64.3628
21, 9, 1, 14, 7, 1, 1, 1, -72.6111
21, 9, 1, 15, 7.5, 1, 1, 1, -80.2371
21, 9, 1, 16, 8, 1, 1, 1, -87.1023
21, 9, 1, 17, 8.5, 1, 1, 1, -93.0829
21, 9, 1, 18, 9, 1, 1, 1, -97.9975
21, 9, 1, 19, 9.5, 1, 1, 1, -101.308
21, 9, 1, 0, 0, 2, 1, 0, -3.808
21, 9, 1, 1, 0.5, 2, 1, 0, -4.16664
21, 9, 1, 2, 1, 2, 1, 0, -4.64998
21, 9, 1, 3, 1.5, 2, 1, 0, -5.31334
21, 9, 1, 4, 2, 2, 1, 0, -6.23569
21, 9, 1, 5, 2.5, 2, 1, 0, -7.52376
21, 9, 1, 6, 3, 2, 1, 0, -9.31002
21, 9, 1, 7, 3.5, 2, 1, 0, -11.7473
21, 9, 1, 8, 4, 2, 1, 0, -14.9971
21, 9, 1, 9, 4.5, 2, 1, 0, -19.2085
21, 9, 1, 10, 5, 2, 1, 0, -24.494
21, 9, 1, 11, 5.5, 2, 1, 0, -31.0255
21, 9, 1, 12, 6, 2, 1, 0, -38.5564
21, 9, 1, 13, 6.5, 2, 1, 0, -46.7158
21, 9, 1, 14, 7, 2, 1, 0, -55.1546
21, 9, 1, 15, 7.5, 2, 1, 0, -63.5596
21, 9, 1, 16, 8, 2, 1, 0, -71.6721
21, 9, 1, 17, 8.5, 2, 1, 0, -79.2959
21, 9, 1, 18, 9, 2, 1, 0, -86.2887
21, 9, 1, 19, 9.5, 2, 1, 0, -92.5328
21, 9, 1, 0, 0, 2, 1, 1, -4.76056
21, 9, 1, 1, 0.5, 2, 1, 1, -5.471
21, 9, 1, 2, 1, 2, 1, 1, -6.46412
21, 9, 1, 3, 1.5, 2, 1, 1, -7.85619
21, 9, 1, 4, 2, 2, 1, 1, -9.78765
21, 9, 1, 5, 2.5, 2, 1, 1, -12.417
21, 9, 1, 6, 3, 2, 1, 1, -15.9032
21, 9, 1, 7, 3.5, 2, 1, 1, -20.3832
21, 9, 1, 8, 4, 2, 1, 1, -25.9456
21, 9, 1, 9, 4.5, 2, 1, 1, -32.6019
21, 9, 1, 10, 5, 2, 1, 1, -40.2576
21, 9, 1, 11, 5.5, 2, 1, 1, -48.5608
21, 9, 1, 12, 6, 2, 1, 1, -57.0449
21, 9, 1, 13, 6.5, 2, 1, 1, -65.4094
21, 9, 1, 14, 7, 2, 1, 1, -73.4161
21, 9, 1, 15, 7.5, 2, 1, 1, -80.8904
21, 9, 1, 16, 8, 2, 1, 1, -87.7009
21, 9, 1, 17, 8.5, 2, 1, 1, -93.7237
21, 9, 1, 18, 9, 2, 1, 1, -98.7519
21, 9, 1, 19, 9.5, 2, 1, 1, -102.193
21, 9, 2, 0, 0, 0, 0, 0, -1.80326
21, 9, 2, 0, 0, 1, 0, 0, -1.77862
21, 9, 2, 1, 0.5, 1, 0, 0, -1.95839
21, 9, 2, 2, 1, 1, 0, 0, -2.18734
21, 9, 2, 3, 1.5, 1, 0, 0, -2.47938
21, 9, 2, 4, 2, 1, 0, 0, -2.85899
21, 9, 2, 5, 2.5, 1, 0, 0, -3.35654
21, 9, 2, 6, 3, 1, 0, 0, -4.01182
21, 9, 2, 7, 3.5, 1, 0, 0, -4.87538
21, 9, 2, 8, 4, 1, 0, 0, -6.00822
21, 9, 2, 9, 4.5, 1, 0, 0, -7.48257
21, 9, 2, 10, 5, 1, 0, 0, -9.3792
21, 9, 2, 11, 5.5, 1, 0, 0, -11.8602
21, 9, 2, 12, 6, 1, 0, 0, -14.9659
21, 9, 2, 13, 6.5, 1, 0, 0, -18.6442
21, 9, 2, 14, 7, 1, 0, 0, -22.8024
21, 9, 2, 15, 7.5, 1, 0, 0, -27.3219
21, 9, 2, 16, 8, 1, 0, 0, -32.0619
21, 9, 2, 17, 8.5, 1, 0, 0, -36.8711
21, 9, 2, 18, 9, 1, 0, 0, -41.5976
21, 9, 2, 19, 9.5, 1, 0, 0, -46.0855
21, 9, 2, 0, 0, 1, 0, 1, -2.23956
21, 9, 2, 1, 0.5, 1, 0, 1, -2.54787
21, 9, 2, 2, 1, 1, 0, 1, -2.95124
21, 9, 2, 3, 1.5, 1, 0, 1, -3.48172
21, 9, 2, 4, 2, 1, 0, 1, -4.18298
21, 9, 2, 5, 2.5, 1, 0, 1, -5.10882
21, 9, 2, 6, 3, 1, 0, 1, -6.32414
21, 9, 2, 7, 3.5, 1, 0, 1, -7.90405
21, 9, 2, 8, 4, 1, 0, 1, -9.93056
21, 9, 2, 9, 4.5, 1, 0, 1, -12.4896
21, 9, 2, 10, 5, 1, 0, 1, -15.6733
21, 9, 2, 11, 5.5, 1, 0, 1, -19.4929
21, 9, 2, 12, 6, 1, 0, 1, -23.764
21, 9, 2, 13, 6.5, 1, 0, 1, -28.3604
21, 9, 2, 14, 7, 1, 0, 1, -33.1339
21, 9, 2, 15, 7.5, 1, 0, 1, -37.9334
21, 9, 2, 16, 8, 1, 0, 1, -42.6062
21, 9, 2, 17, 8.5, 1, 0, 1, -46.9924
21, 9, 2, 18, 9, 1, 0, 1, -50.8487
21, 9, 2, 19, 9.5, 1, 0, 1, -53.5763
21, 9, 2, 0, 0, 2, 0, 0, -3.00576
21, 9, 2, 1, 0.5, 2, 0, 0, -3.19395
21, 9, 2, 2, 1, 2, 0, 0, -3.42234
21, 9, 2, 3, 1.5, 2, 0, 0, -3.70396
21, 9, 2, 4, 2, 2, 0, 0, -4.05679
21, 9, 2, 5, 2.5, 2, 0, 0, -4.50687
21, 9, 2, 6, 3, 2, 0, 0, -5.08892
21, 9, 2, 7, 3.5, 2, 0, 0, -5.84648
21, 9, 2, 8, 4, 2, 0, 0, -6.834
21, 9, 2, 9, 4.5, 2, 0, 0, -8.12058
21, 9, 2, 10, 5, 2, 0, 0, -9.78339
21, 9, 2, 11, 5.5, 2, 0, 0, -11.9875
21, 9, 2, 12, 6, 2, 0, 0, -14.7808
21, 9, 2, 13, 6.5, 2, 0, 0, -18.1487
21, 9, 2, 14, 7, 2, 0, 0, -22.04
21, 9, 2, 15, 7.5, 2, 0, 0, -26.3624
21, 9, 2, 16, 8, 2, 0, 0, -30.9895
21, 9, 2, 17, 8.5, 2, 0, 0, -35.7741
21, 9, 2, 18, 9, 2, 0, 0, -40.5601
21, 9, 2, 19, 9.5, 2, 0, 0, -45.1821
21, 9, 2, 0, 0, 2, 0, 1, -3.4739
21, 9, 2, 1, 0.5, 2, 0, 1, -3.76927
21, 9, 2, 2, 1, 2, 0, 1, -4.14131
21, 9, 2, 3, 1.5, 2, 0, 1, -4.61889
21, 9, 2, 4, 2, 2, 0, 1, -5.23971
21, 9, 2, 5, 2.5, 2, 0, 1, -6.05016
21, 9, 2, 6, 3, 2, 0, 1, -7.10984
21, 9, 2, 7, 3.5, 2, 0, 1, -8.49053
21, 9, 2, 8, 4, 2, 0, 1, -10.2734
21, 9, 2, 9, 4.5, 2, 0, 1, -12.5509
21, 9, 2, 10, 5, 2, 0, 1, -15.4177
21, 9, 2, 11, 5.5, 2, 0, 1, -18.929
21, 9, 2, 12, 6, 2, 0, 1, -22.9468
21, 9, 2, 13, 6.5, 2, 0, 1, -27.3653
21, 9, 2, 14, 7, 2, 0, 1, -32.0487
21, 9, 2, 15, 7.5, 2, 0, 1, -36.8457
21, 9, 2, 16, 8, 2, 0, 1, -41.5981
21, 9, 2, 17, 8.5, 2, 0, 1, -46.1305
21, 9, 2, 18, 9, 2, 0, 1, -50.1893
21, 9, 2, 19, 9.5, 2, 0, 1, -53.1609
21, 9, 2, 0, 0, 1, 1, 0, -1.82376
21, 9, 2, 1, 0.5, 1, 1, 0, -2.00153
21, 9, 2, 2, 1, 1, 1, 0, -2.22685
21, 9, 2, 3, 1.5, 1, 1, 0, -2.51321
21, 9, 2, 4, 2, 1, 1, 0, -2.88449
21, 9, 2, 5, 2.5, 1, 1, 0, -3.37167
21, 9, 2, 6, 3, 1, 1, 0, -4.01542
21, 9, 2, 7, 3.5, 1, 1, 0, -4.86655
21, 9, 2, 8, 4, 1, 1, 0, -5.98674
21, 9, 2, 9, 4.5, 1, 1, 0, -7.4504
21, 9, 2, 10, 5, 1, 1, 0, -9.3372
21, 9, 2, 11, 5.5, 1, 1, 0, -11.8112
21, 9, 2, 12, 6, 1, 1, 0, -14.908
21, 9, 2, 13, 6.5, 1, 1, 0, -18.5759
21, 9, 2, 14, 7, 1, 1, 0, -22.7259
21, 9, 2, 15, 7.5, 1, 1, 0, -27.2423
21, 9, 2, 16, 8, 1, 1, 0, -31.986
21, 9, 2, 17, 8.5, 1, 1, 0, -36.8042
21, 9, 2, 18, 9, 1, 1, 0, -41.5413
21, 9, 2, 19, 9.5, 1, 1, 0, -46.0401
21, 9, 2, 0, 0, 1, 1, 1, -2.27819
21, 9, 2, 1, 0.5, 1, 1, 1, -2.58028
21, 9, 2, 2, 1, 1, 1, 1, -2.97464
21, 9, 2, 3, 1.5, 1, 1, 1, -3.49437
21, 9, 2, 4, 2, 1, 1, 1, -4.1839
21, 9, 2, 5, 2.5, 1, 1, 1, -5.09706
21, 9, 2, 6, 3, 1, 1, 1, -6.30025
21, 9, 2, 7, 3.5, 1, 1, 1, -7.86969
21, 9, 2, 8, 4, 1, 1, 1, -9.88702
21, 9, 2, 9, 4.5, 1, 1, 1, -12.4388
21, 9, 2, 10, 5, 1, 1, 1, -15.6134
21, 9, 2, 11, 5.5, 1, 1, 1, -19.4221
21, 9, 2, 12, 6, 1, 1, 1, -23.686
21, 9, 2, 13, 6.5, 1, 1, 1, -28.2808
21, 9, 2, 14, 7, 1, 1, 1, -33.0597
21, 9, 2, 15, 7.5, 1, 1, 1, -37.8689
21, 9, 2, 16, 8, 1, 1, 1, -42.5522
21, 9, 2, 17, 8.5, 1, 1, 1, -46.9509
21, 9, 2, 18, 9, 1, 1, 1, -50.8238
21, 9, 2, 19, 9.5, 1, 1, 1, -53.5644
21, 9, 2, 0, 0, 2, 1, 0, -3.00528
21, 9, 2, 1, 0.5, 2, 1, 0, -3.21608
21, 9, 2, 2, 1, 2, 1, 0, -3.47414
21, 9, 2, 3, 1.5, 2, 1, 0, -3.79142
21, 9, 2, 4, 2, 2, 1, 0, -4.19158
